,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
489,AAADFF,FFEFAB,EEFFAA,FFFEAB,EEFFBA,AABFCD,AAACFF,AAABFF,ABFFAE,FFCFAB,FEEFAA,FFACAC,AAABEF,FFFCAA,EDDAAF,FFEFAA,FFFEAA,FFFEBA,FFFFAA,FFAAAD,AABAFC,AADEFD,AABAFF,AABAFF,AAAAFD
490,FFFEAA,FEDFAE,DEFFAA,AAFBFD,FFFBBA,AABAFF,AACAEF,AAAAFF,AAABFF,AAAEFE,FFEFAB,FFFEAA,FFEAAE,AABFFC,EEDFAA,ABFFAB,FECAFA,FFDFAA,DDFFAE,AABAFF,ABFFAC,BBBAFA,AABEBF,AAFCAF,DDAADF
491,BBAAFF,CCDFAF,EEFFAA,ABFFAD,AAAFAF,CBBAFF,DDBFFA,FFEBAB,AABCDF,FFEDAB,EEDEFA,EDAAEF,AAAAFF,EEFFAA,FFFFAA,FFEFAA,FFFBBA,FFFDBA,AAABFF,AABFCF,AADAFF,AAACFF,AAAAFF,BBAAEF,DEFFCA
492,CCEFEA,FFBDBA,FFFFAA,FFDAAC,CCAFCA,AAAAFF,BBAAFF,AABBFF,AAABFF,CBADFD,CCFAFA,FFFDAA,FFEDAA,BBBBAF,FFFFAA,AABFFE,FFEAFA,FFEFBA,FFBDAC,CDFAAD,AABAFF,AAACCF,AAADEF,FFFAAD,FFFCAD
493,EDBAFF,BCFFBA,ABBAFF,AAAAFF,EEDAAF,FFFFAB,ABCFFA,EEFFAA,EEFFAA,FFEAAC,AAABFF,AAABFF,AAAAFF,AAAAFF,FFFFAA,FFFEAA,FFFFAA,FFFEAB,AABAFF,AAAAFE,CDEFBA,AAAFCE,DDFFBA,FFFEAB,DDDFAA
494,AACFFD,FFFDAB,EEFFAA,EEFADA,EEBFFA,EEFAFC,AAEADF,AAAEEF,AAAAFE,BBEDAF,DDEAFE,FFDAAD,FFFDAA,AABAFF,AABBEF,DCAFAF,AAAAFD,FFFBAB,FFFFAA,FEEEEA,FFFAAC,DDBFAB,AAACEF,AABECF,AABAFF
495,FFFEAA,ABFAFF,BCFFAD,DCCAFF,BBAAFE,DDAAFC,BBCAFF,AAAAFF,AAEAFD,BBAFFB,AABFAF,FEAFEA,EEFFAA,FFCCAB,FFFDBA,FFFABC,FFFBDA,FFAFDA,AABFAE,FFFBAD,CDFEAB,BBABFE,DEEFAA,FFEAAE,FEBAAF
496,AABDFE,CCBAEF,FEAAFE,FFEEAA,EEFEEA,FFDCAE,FFFFAA,FFFEAA,AAAAFF,AAABFF,AABAFF,AAAEEF,EEEFAA,FFEEAA,FFEEAA,FFFFAA,FFFBAD,AAABFF,AAAAFF,AAABFE,FFFAAC,BAAAFF,CBAAFF,FEEEEA,FFDFAA
497,AAAFFE,BBAAFF,FFDDAA,FFFFAA,FFEDAB,FFFAAD,EDBFAF,FFEBAC,AABCFF,AAACFF,AABAFF,FFFFAB,AAAAFF,FFFDAA,AAACFE,FFFEAA,FFFFAA,FFFBAB,FFFFAB,DCBAAF,FFCFDA,CBAFCF,AABCEF,BBAACF,ABFAFE
498,AACFFC,AABFFD,FFFFAA,AAABFF,EEFFBA,FFFFAA,BBAAFF,AAACFE,FFFFAA,AAABFF,AAABFF,AAAAFF,EEFFAA,FFFEAA,AABCFC,BBBADF,AAABFF,FFFFAA,BBAAFF,BBBFFA,FFFAAC,AAABFF,EEFFBA,AAABFF,DEEFBA
499,AABAFF,FFFFAA,FFFEBA,FFBFAC,BBAFAF,AAABFF,EEEFAA,FFFCAA,BBAAFF,AAABFF,AAACFF,EEEAFD,AAAAFD,FFFCAB,AAAFAE,FFEFBA,FFFFAA,BBAAEF,AAAAFF,AAAEEF,EEFFAA,FFEFAA,DEFAAE,AAACFE,AAAAFF
