,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
444,EEBAB,EECAB,ADDCB,EDBAB,BBBCE,ECAAD,EDCBA,ECAAE,ABBDE,AACEE,BBBCE,BABDE,CCBBE,EDBAB,DEDBA,ECABD,ABCDE,EDCBA,EDDBA,EDDBA,EDDBA,EECAA,EBBBC,DDDBA,DECAA,BACED,ABDDE,BBBCE,AACED,CECAC,AACEE,EDDCA
445,EDCBA,ABDEE,EDCBA,ABCDE,EECBA,EDCBA,ABCDE,EDCBA,DABCE,ABCDE,EDCBA,ABCDE,ABDED,EDBAB,ABCDE,EDBAB,EDCBA,CABDE,ADEDB,ECCDA,ABCDE,EDCBA,EDCBA,ABCDE,EDCBA,DABDD,ABCDE,EDCBA,ABCDE,ABDED,EDBAA,ABCDE
446,ABCDE,ABCDE,ADEDB,CACEC,EDDBA,ACCCE,BDEDA,EDCBA,EDCBA,ECBBC,ABCDE,ABCDE,ABCDE,ACDEB,EDCBA,BABDE,EECAA,ABCDE,ACDDD,EDCBA,EDCBA,EDCBA,DBACE,ABCDE,ABCDE,ABDED,DDDCA,EDDBA,ACEEB,EBCDA,EDCBA,EDCBA
447,ABCEE,EDBAA,EDCBA,EDCBA,EBABE,DABDD,CBBCE,ABDEC,BBDEB,DEDBA,DBABE,ABDEE,CDDDA,EDCBA,ABCDE,ABCDE,EDCBA,EDCBA,DABDD,AEDCB,ECBAC,ECBBB,ABCDE,CEDBA,BBBCE,CEDCA,ABCDE,ABBDE,ECAAD,ACDCE,EDCBA,ECBBB
448,ACDDD,DEDBA,BEDBB,EDDBA,EDCBA,DEDBA,ABCDE,ECAAD,EDCAA,EDBAB,EDCBA,ECBBB,DEDCA,EDBBA,BABDE,ABCDE,ABDED,EDCBA,EDCBA,EDCBA,EDCBA,ECBBB,ABCDE,BABDE,ABCDE,EDCCA,CBBBE,ABDED,CDECA,ABDEE,EBABD,ECBBB
449,ABCDE,ABDDE,ACBCE,ADECB,DEDBA,EBBCB,DEDBA,EDCBA,EDCBA,DBACE,ABCDE,ABCDE,ABCDE,ACDEB,EDBAB,ABCDE,EDBBA,BABDE,ABCDE,EDDBA,EDCBA,EDCBA,EDBAD,ABCDE,ABCDE,ABDEE,DABDB,BEDBB,CDBAE,EEDBA,EDCBA,EDCBA
450,ABCDE,ABCEE,EDCBA,EDCBA,EDCBA,EDCBA,EDBBB,BABDE,ABCDE,ABCDE,ABCDE,ABDDE,EDCBA,EDCBA,EDCBA,CBBCE,EDBBB,ABCDE,ABCDE,ABCDE,EEDBA,EDCBA,EDCBA,EDCBA,ECBBA,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,EEDBA,EDCBA
451,EDDBA,EDCBA,BABDE,ABDED,ABCEE,CECAB,ABCDE,ADEDC,BBDEB,EDCBA,EDCBA,EDCBA,ABCDE,ABCDE,ABCDE,ABDEC,EDCBA,EDCBA,EDCBA,BABDE,ABCDE,ABCDE,ABDED,DECAB,BABDE,ADEDB,DCDDA,ECABC,ECCBA,ACEDB,ABDED,AACDE
452,EDCBA,EDBAB,ABDED,EBBBB,CEDAB,DDDCA,DCABE,CECAD,BACED,ABBCE,ABCDE,ABCDE,ABCDE,ABBDE,EECAB,EDCBA,EDBAC,BABDE,BABDE,ACEDA,DECAA,EDCBA,EDBAB,EDCBA,EECAA,ECCDA,ACCCE,ABDED,BBBCE,DECAA,ABDEE,ABCDE
453,ABCDE,BABEE,DCDDA,EDCBA,EDCBA,ABCEE,EDCBA,ABDDE,ACDDE,BDECA,AACDE,BDEDA,EDCBA,ABDDE,EDCBA,DEDBA,EDCBA,EDBBA,ABBDE,EECBA,ABCDE,BABDE,ABCDE,EDCBA,ABCDE,EDCBA,ABCDE,EDCBA,ABCDE,ACDDD,CDBAD,DEDBA
454,BBBCE,ACEDB,ACDEC,EDBAC,CEDBA,AACEE,EDCBA,DABDE,ABCDE,ABDDD,ACBCE,ABBDE,EDCBA,EDCBA,ABCDE,ABCDE,EDCBA,EDCBA,ABCDE,EDCBA,EDBAB,EDCBA,ACDDD,BABDE,BCEEA,EDCBA,ABCDE,ABCDE,EDCBA,ABCDE,EABCD,EDCAA
455,ABDEB,EDDCA,DBDEA,EECBA,BEDAC,DEDBA,CBDEB,ADCCE,AACDE,ABCDE,ABCDE,ABCDE,AACEE,AACDE,DDDBA,EDDBA,EBBCB,ABCDE,ABDED,CABDE,CDEDA,DECAB,ECCBA,DECAB,ECCCA,BBDEB,ABCDE,CACEC,BCBCE,ADDCE,ABCDE,ACDDE
456,ABCDE,ABCDE,EDCBA,EDCBA,EDCAA,EDCBA,EDBBA,CBBCE,ABCDE,ABCDE,ABCDE,ABCEE,EDCBA,EDCBA,EDCBA,CABCE,EDBAB,ABCDE,ABCDE,ACCCE,DEDBA,EDCBA,EDCBA,EDCBA,DBABE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,EDDCA,EDCBA
457,EBBCA,EDCBA,BACED,EBCDB,BABEE,DEDCA,ABDEB,ECBAC,ACCCE,ABCDE,ABCDE,ABCDE,ACDDD,ABCCE,ABCDE,EDCBA,ECBBA,AACDE,ACDDE,ACDEB,EBBCB,DECAC,ECBBA,EECBA,ECBBB,BDEDA,EBBCB,BDCAD,CECAC,ADDCB,BABDE,ADDCD
458,ABBDE,ABCDE,ABDED,ABCDE,ABCEE,ABDED,ECBBA,EDCBA,EDCBA,EDBBB,ABCDE,ABCDE,ABCDE,ABCDE,EDCBA,ABCDE,EDCBA,ABCDE,ABCEE,EDCBA,EDCBA,EDCBA,EBABD,ABCDE,ABCDE,ABCDE,DEDBA,DBACE,CACEB,DDDCA,EDBAB,EDCBA
459,ECAAD,AACEE,EDBAA,ABCDE,ABDEC,ECBAD,EDCBA,ABCDE,EDCBA,EDCBA,EDCBA,EBABD,ABCDE,ABCDE,ABCDE,ABCDE,EDCBA,EDCBA,EDCBA,EDCBA,EDBAB,ABCDE,ECBAC,AEDBC,ABDED,ECABD,BEECA,ABCDE,EDCBA,ECBBB,EDBAB,DABDE
460,EDCBA,CABDE,CEDBA,ABDED,CABDE,EDCBA,ABCDE,EDCBA,EDCBA,ACDDE,ABCDE,DEDBA,BABDE,EDCBA,ABCDE,EDCBA,ABCDE,EDBBB,ABCDE,EDBAC,EDCBA,EDCBA,ABCDE,ABCDE,DEDBA,ABCDE,CEDBA,DAACE,ACDEC,EDCBA,ABCDE,ABCDE
461,EDCBA,CABDE,EDCAA,ABCDE,ABCEE,EDCBA,ABDEC,BABDE,ABDED,EDCBA,EECBA,ABCDE,EDBAA,EDBAB,ABCDE,ABCDE,EDCBA,EDCBA,EDBAB,ABCDE,ECBAD,ACCCE,ABCDE,EDCBA,ABCDE,EBABD,CEDBA,EDCBA,ABBCE,ABDEC,CBDEB,ABCDE
462,ABBDE,ECCBA,AABDE,BBBCE,EDCBA,ADDCD,EDBAA,EEDBA,EDCBA,EDCBA,EDCBA,ABCDE,ABCDE,ABCDE,ABCDE,ACDEB,EDCBA,EDCBA,EDCBA,EDCBA,DAACE,ABCDE,ABDDE,EDCAA,DACEB,EDCBA,CABDE,AACDE,EDBAC,EDDBA,BABDE,DDDCA
463,EECBA,AABDE,ECBAD,EDCBA,ABCDE,EDBAB,ACDDD,EDCBA,ABDDD,EECAA,ABCDE,EDCBA,ABCDE,EDCBA,EBACD,CDDCA,EDCBA,ABCDE,ABBDE,EDCBA,BABDE,ABCDE,EDCBA,EDCBA,ABCDE,ABCDE,ABDEC,EDCBA,ABCDE,DEDBA,EBABD,ABDEE
464,EDCBA,EDBAB,CBBCE,EDBAA,EDBAC,EDCBA,BABDE,ABCEE,ABDDE,DECAA,ABDDD,EDCBA,EDCBA,EDCBA,EDCBA,ABCDE,ABCDE,DEDBA,EDCBA,EDCAA,EDBAB,ABCDE,ADCBE,CCBBE,ABDDE,DDDCA,CBBBE,ABDEB,EDBAB,DDDCA,ABCDE,ABCDE
465,EDCBA,DEDBA,BEECA,CABCE,AACDE,ABDEC,EDCBA,EDBAA,ABDED,ECCCA,EDBAC,EDCBA,ABCDE,ABCDE,BDEDA,EDCBA,EDCBA,EDCBA,ABCDE,ABCDE,DBABE,ABDED,ABCDE,EDCBA,ABCDE,EBABD,ABCDE,EDCBA,EDDBA,ABCDE,BBBCE,ABCDE
466,ABBDE,ABDEE,ABCDE,ECABD,ECBAC,DBABE,EDDBA,EDCBA,DEDBA,EDCBA,EDCBA,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,EDCBA,EDCBA,EDCBA,EDCBA,EDCBA,DAACE,ABBDE,AABDE,ACEDB,ACDDE,ECBAC,ADDCD,CBBCE,ECCBA,EDCBA,EDCBA
467,ABDED,ABCDE,CACEC,DEDBA,ECCCA,DACEC,DEDBA,ABDED,BEECA,CABED,ABCDE,ABCDE,ABCDE,ABBDE,ACEEB,EDCBA,DABDD,EBABE,ABDED,BEECA,DECAB,ECBAD,DEDBA,BEDBC,DEDBA,EBABD,CBDEA,ABDDD,ABBDE,CDEDA,BCBBE,EBABD
468,ACDEC,EDDBA,EDCBA,EDCBA,ECAAD,ADDCD,ADEDB,ABDDE,ACDDC,BABDE,ADCBE,ABCDE,DDDCA,EDCCA,BDEDA,ACDDD,BACEE,ABCEE,ABCDE,CCBBE,CEDCA,EDBBA,EECAA,EDCBA,EDCCA,AACEE,EBABE,ADEDA,BACDE,CACED,ABDED,ACDDD
469,AACEE,EDCBA,EECAA,EDCBA,CABDE,BEECA,BACEE,BCEDA,ACCCE,BABDE,ABCDE,ABCDE,BEDBB,DDDCA,ABCDE,ABCDE,EDCBA,BBBCE,ABDED,EDCBA,EECAB,EECBA,EDBAB,DEDBA,BEDBA,ABDDD,CEDAB,AABDE,BBBDE,BABDE,ABCDE,EDDBA
470,ABCDE,ABDEE,EDCBA,EDCBA,EDCBA,EDCBA,EDCBA,ABCDE,ABCDE,ABCDE,ABCDE,ADDCD,EDCBA,EDCBA,EDCBA,CBACE,ECBBB,ABCDE,ABCDE,ABCDE,EDDBA,EDCBA,EDCBA,EDBBA,CABDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,EDDCA,EDCBA
471,DABDE,ABDED,DCABE,ABCEE,CEDBA,CBBCE,EDBAB,ABDEC,ECCCA,BABDE,EDBAB,EDBAB,ABCDE,ABCDE,ABCDE,ABCDE,EDCBA,EDCBA,EDCBA,EDCBA,BABDE,ABCEE,BABDE,BABDE,DEDBA,AABDE,EDBAB,ABDED,EDBAB,EBABC,EECAA,EDBAB
472,EDCBA,EECBA,EBCDB,CECAB,ABCDE,ABCDE,ACCCE,ABDED,CBBCE,DEDBA,EDCBA,EDCBA,EDCBA,ABCDE,ABCDE,ABCDE,EDCBA,EDCBA,ECAAD,ABCDE,ABCDE,ABCDE,BACED,ADDCD,ABDED,EDCBA,DDDCA,DDDCA,DABDC,DECAA,ABCDE,ABCDE
473,ABDED,EDCBA,ACDDD,EDCBA,ABCDE,EDCBA,EDCBA,ECABD,ABCDE,EDCBA,DBABE,ABCDE,DEDCA,EDCBA,ADEDB,ABCDE,ABCDE,ADDCD,EDCBA,EDCBA,EDCBA,DDBAD,EDCBA,BABDE,ABCDE,ABCDE,EDCBA,ABCDE,ABCDE,EDCBA,ABCDE,ECBBB
474,ABCDE,BECAD,EDCBA,ACEEB,EDCBA,ABCDE,ACEDC,BACEE,EECBA,BABDE,ACDDD,EDCBA,ECBAC,ABCDE,EDCBA,EDCBA,ABCDE,ABCDE,EDCBA,EDBAB,CEDCA,EDCBA,EBBDB,BBBCE,DDDCA,EBABE,ABCDE,EDCBA,ABCDE,EECBA,ADEDB,EDBBB
475,ABCEE,EBBCB,ACDDD,BBBCE,EDCBA,EDCBA,ECBBB,BEDBA,ADCBE,ACDDC,CABED,ACCDE,ABCDE,ABCDE,ABCDE,EDBBA,EABDC,AACED,BDBBE,DACDB,EBACD,EDDCA,EDCBA,EDCBA,DAACE,CABED,ABBDE,DCBAE,ACDEC,EDDBA,EDCBA,CBBCE
476,ADDDC,EDCBA,BACED,EDCBA,CEDAB,AACED,ECABD,ABCDE,EBBCB,AACED,ABDDE,BABDE,CDBAD,ABCDE,DECAB,EDCBA,CDBAE,ABCDE,ABDDE,BDBBE,BCBBE,DEDBA,DDDCA,EBBBB,ECBAD,EBCCA,EDBAB,EBBCC,CECAC,DBDDA,ABCDE,ABDDE
477,ABDDE,EEBAB,EDBAB,EDCBA,EDCAA,BCDEA,AACDE,ECAAD,ADEDA,AACDE,EDCBA,ECAAD,DDDBA,EDCBA,ABCDE,ABCDE,EDCBA,EDCBA,EDBAB,DEDBA,EDCBA,ABBDE,EBABD,ABCDE,ADDCD,ABDDD,EBACD,ABDEB,ABDDE,ABDED,EEBAB,EDBBA
478,DDDCA,EDCBA,EDCBA,EDCBA,BEDBB,EDCBA,ABBDE,AACEE,ACDDD,CBBBE,ABCDE,ACEEB,EDBBB,EDDCA,EDCBA,EDCAA,ACDDD,CCBBE,ACDDC,EDBAC,EDCBA,DDDCA,EDDBA,EDBAA,ADEDA,ACBCE,ABDEE,ABCCE,DAACE,ACCCE,BABDE,ADEDB
479,AACDE,ABDDD,EDCBA,EDCBA,EDCBA,EECBA,EDBAB,ACCCE,ABCDE,ABCDE,ABCDE,ABDED,EDCBA,EDCBA,EDCBA,CBBBE,ECBBB,ABCDE,ABCDE,AACEE,DEDBA,EDCBA,EDCBA,EDBBA,DCABE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,CDDDA,EDCBA
480,EDDBA,EDBAB,ADEDC,DEDBA,ADDCE,DDDCA,ACDEC,ACDDE,CABDE,BACEE,ABCDE,ACDDD,BEDBB,EECAB,DDDCA,EBBCB,ABCDE,ABCEE,EDCBA,EBBCB,EDCAA,EECBA,EECAA,CBBCE,ABDDE,AADED,DDDCA,ACDDD,CEDBB,ECDCA,DBABE,ACDDE
481,DEDBA,EDCBA,ACCCE,EBABD,AACED,CBDEA,DDDCA,AEECB,DABDE,ABCDE,ABCDE,ABCEE,EDBAB,ABCDE,EECBA,DEDBA,EDBAD,ABCEE,EDBAC,DBCDB,BECAC,EDCBA,EDBAC,EDBAC,ECCBA,BDEDA,BABDE,ABDED,EDCBA,ECBBB,ABCDE,ABCDE
482,EDCBA,ECBBA,ACDDD,AACEE,ABDED,EDBBA,BACED,EDDBA,EEBAB,CEDBA,EDCBA,EDCBA,BBBDE,ABCDE,ABCDE,ACEDA,EDCBA,EDCBA,CBBBE,ABCDE,ABDEE,AACEE,DEDBA,EDCBA,ECBCA,EBABE,ABCDE,BABDE,DABDD,DECAA,AACDE,ABDDE
483,EDCBA,ECBBA,CACEC,EDCCA,DCAAE,EECBA,DDDCA,BBBDE,ABCDE,ADEDB,ABDED,EDCBA,EDCBA,EBABD,ABCDE,ABCDE,ACDDC,EDCBA,EDCBA,EDCAA,EDCBA,ABCDE,ABCDE,BBBCE,ABCDE,EDCBA,BBBCE,EDCBA,DDBAD,ECBBA,BBBCE,ABDDE
484,DABCE,BACED,ABBDE,CDBBE,BACED,BACED,ACDEC,EDCBA,EDCBA,EDBBA,BABCE,ABCDE,ABCDE,ABCDE,ABCDE,ABDEC,EDCBA,EDCBA,EDCBA,EDCBA,EDCBA,CBBCE,ABCDE,ABCDE,ABCEE,EDDCA,EDCBA,EDCBA,EDCBA,ECDCA,BABDE,EDCBA
485,EEDBA,ECABD,ABBCE,ABCDE,CABDE,BADED,ABDDE,CBDEB,EECAA,EECBA,DDDBA,EDCBA,EDBBA,ABCDE,ABCDE,ABCDE,ADEDB,EDCBA,EDCBA,EDCBA,AACDE,ABCDE,ABCDE,ADDCC,ABCEE,EECAA,EDCBA,EECAA,EDCBA,CABDE,ABCDE,ABCEE
486,BABDE,BCEEA,ABDEC,EDBAB,ACEDB,EDCBA,ABCDE,EDCBA,ABDEE,ECBBB,EBABD,BDEDA,EDBAD,DEDBA,EDCBA,ABCDE,ABCDE,DEDBA,EDCBA,CABDE,ABDDE,EECBA,DABCE,ABDDE,BABDE,EDCBA,BABDE,ABCDE,DEDBA,ABCDE,BABDE,DEDAA
487,DDDBA,ABBDE,BABDE,EDCBA,EDCAA,DDDCA,EDBBA,BEDBA,EDCBA,BABDE,ABCEE,ABCDE,ABCEE,BABDE,ABCDE,ABDEE,EDCBA,EDCBA,ABCDE,ABCDE,ABCEE,ACCCE,EECBA,EDBBA,BCEDA,DEDBA,EDBAA,CDDDA,ACCDE,ACCCE,BDCBE,ABDDD
488,ABCDE,ABCDE,DBCEB,ECCCA,EDBAB,ECCCA,ABCDE,EABDC,AACDE,EDCBA,EDCBA,EDBAB,CEDBA,EDCBA,EDBAB,ABCDE,ABCDE,EDCBA,EDCBA,ABCDE,EECBA,EDCBA,EBABE,EDCBA,EDDBA,ACDDD,ACDDD,BDBBE,DABDC,ABDED,EECAA,EDCBA
489,ABCEE,EDCBA,CECAB,EDCBA,EDBAB,CEDBA,CABDE,BBBCE,ABCDE,ABCDE,ADECB,ADDCD,BCEEA,EDCBA,ABCDE,ABCDE,BEDBA,EDCBA,ABCDE,EDCBA,EDCBA,EDCBA,ECBBA,ECBBB,ABBDE,ABCDE,ABDEE,BBBCE,ABCDE,ABCDE,BABDE,EECBA
490,EDCBA,EDBBA,ACCCE,EDCBA,ECCCA,EDBAB,AACDE,ABBDE,ABCDE,ABCEE,AACDE,ABCDE,CDDDA,ECCCA,EDCBA,EDBAC,AABDE,EDBBA,ECAAD,EECAA,EBABD,EECAB,EECAB,CABDE,AACED,ADECB,EBABD,CABDE,DDDDA,EBABE,EBACE,ABDEE
491,BABDE,ACEDC,ACDDE,EDCBA,ECBAC,ABDEC,CEDBA,ABDEC,EDCBA,ECBBB,ABDDE,EECBA,EECAA,EECBA,AACDE,ABCDE,ACDDC,EDCBA,EDCBA,EECBA,EDBAA,EDDCA,EBABD,ABDED,ACBCE,ACCDE,CBBCE,AACEE,ABCDE,ABCDE,CEDCA,EDCBA
492,ADEDB,EECAA,EDCBA,EDCBA,DABDD,BBDEB,DBACE,AACED,ABCDE,ABCDE,ABCDE,ECBAC,EEBAB,CECAB,EDCBA,EDCBA,EDBAC,ABDED,ECBBA,ACDDE,EDBAC,EDBBB,EDCBA,ECDCA,EBBBC,ABCDE,BABDE,ABDDE,AACDE,EBACE,EECAA,ADDDC
493,DBABE,ABDED,EDBAC,ABCDE,ABCDE,EDBAB,EECBA,AABDE,EDCBA,EDCBA,DEDBA,EEDBA,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,EEDBA,EDCBA,EDCBA,EDCBA,EDCBA,AACDE,ABDEC,ABDED,BDEDA,AACDE,ABBDE,EDBAA,EDBAB,BDEDA,EBABD
494,ABDDD,EDCBA,EECAA,EDCBA,ECCBA,DABDD,DDDCA,EDBAD,ABCDE,ACCDE,ABBDE,ACDED,ACDDD,CDEDA,DABDE,EECAA,AACEE,ABCDE,AACEE,ACCCE,ABBDE,DDDCA,EECAA,EDBBA,EDDCA,EECAA,EBABD,ABBCE,AACEE,ABCCE,ABCDE,ACDDD
495,EECBA,EBCDA,AABDE,DABDE,BACEE,BABDE,DEBAC,EDBAB,ACDDD,ABCEE,ACCCE,ABBCE,EBACD,BABDE,BEECA,DDDCA,CEDAA,BACED,EDBAC,EABDD,EECAA,EDBAB,DBABE,DAACE,EBABE,BEDBA,ACCCE,CBBCE,ECBBB,CABCE,ECBBB,ABDEE
496,ABDDE,EDBBA,ABDED,ACDDE,EDCBA,EDCBA,EDBBA,DDDCA,EDCBA,EDCBA,AABDE,ABCDE,ABCDE,ABCDE,ABCDE,CDDDA,EDCBA,EDCBA,EDCBA,EDCBA,EDBAA,ABCDE,ABCDE,ABCDE,ACDEC,EDBAB,CBBBE,ACDEC,ACDDD,EDDBA,ECCBA,EECBA
497,ABDED,ECBBC,ADEDA,EECBA,EDCBA,EDBBA,EDCBA,CEDBA,CABDD,EBABD,ABDDE,ABCDE,ABCDE,ABCDE,EDBAB,ABCDE,EDCBA,EBABE,ADEDA,EDCBA,EDCBA,EDCBA,BCEDA,ECBCB,BBBCE,ECBCA,ACCBE,ABCDE,ABBDE,ABBDE,ADCBE,DEDBA
498,ABDDD,AACDE,EDCBA,EDCBA,ABCDE,DEDBA,EDCBA,EDCBA,ABCDE,ABDDD,EDCBA,CABCE,ACCCE,ABCDE,ABCDE,DEDBA,EDCBA,BABDE,DEDBA,AABDE,ABCDE,EEDBA,EDCBA,ABCDE,CDECA,EDBAB,ABCDE,ABCDE,EDCBA,ABCDE,CDEDA,ABDED
499,ABCDE,EDCBA,EDCBA,EDCBA,CDBAD,BACED,ABCDE,AEDBC,EDCBA,EDCBA,BABDE,ABCDE,ABCDE,ABCDE,CACED,ABCDE,EDCBA,DECAB,EBBCC,EDDBA,EDCBA,EBABE,ABCDE,ABCDE,ABCDE,DEDCA,EDCBA,EBABD,AABDE,ABDED,AABDE,EDCBA
